longitude,latitude,depth,dist_to_land,avg_wave_height,ncf,lcoe,substructure,capacity,fixed_bottom,net_value,avg_wind_speed,score
-79.1084,29.0944,800.08,155.83,1.54,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-78.9995,29.0771,806.85,162.25,1.54,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.8907,29.0598,822.46,168.06,1.54,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.7819,29.0423,839.38,173.74,1.55,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.6732,29.0247,856.80,178.41,1.58,0.37,166,Semi,0.33,False,-121.0,7.25,-44.769999999999996
-78.5645,29.007,874.75,182.85,1.58,0.37,167,Semi,0.33,False,-122.0,7.25,-45.14
-78.4559,28.9892,893.76,187.6,1.58,0.37,167,Semi,0.33,False,-123.0,7.25,-45.51
-78.3473,28.9712,909.72,193.3,1.58,0.37,168,Semi,0.33,False,-124.0,7.25,-45.88
-78.2387,28.9532,924.59,199.06,1.6,0.37,170,Semi,0.33,False,-125.0,7.25,-46.25
-78.1302,28.935,943.27,205.28,1.62,0.37,171,Semi,0.33,False,-127.0,7.25,-46.99
-78.0218,28.9168,970.51,212.07,1.62,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.915,28.9002,992.27,218.89,1.62,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-80.6193,29.4205,26.92,37.62,1.22,0.36,135,Jacket,0.28,True,-91.0,6.75,-32.76
-80.5097,29.4048,29.33,44.27,1.22,0.37,135,Jacket,0.28,True,-91.0,7.25,-33.67
-80.4001,29.389,33.86,53.28,1.22,0.37,136,Jacket,0.28,True,-92.0,7.25,-34.04
-80.2906,29.373,50.92,62.31,1.25,0.38,134,Semi,0.28,False,-90.0,7.25,-34.2
-80.1811,29.357,110.41,71.87,1.43,0.39,135,Semi,0.28,False,-91.0,7.25,-35.49
-80.0717,29.3408,365.74,81.72,1.43,0.39,139,Semi,0.33,False,-95.0,7.25,-37.050000000000004
-79.9623,29.3245,499.21,91.61,1.43,0.39,142,Semi,0.33,False,-98.0,7.25,-38.22
-79.853,29.3081,669.28,101.7,1.43,0.39,147,Semi,0.33,False,-103.0,7.25,-40.17
-79.7437,29.2916,731.65,111.84,1.47,0.38,152,Semi,0.33,False,-108.0,7.25,-41.04
-79.6344,29.275,768.94,121.78,1.5,0.38,155,Semi,0.33,False,-111.0,7.25,-42.18
-79.5252,29.2582,795.75,131.03,1.5,0.38,156,Semi,0.33,False,-112.0,7.25,-42.56
-79.416,29.2414,799.64,140.22,1.49,0.38,157,Semi,0.33,False,-113.0,7.25,-42.94
-79.3069,29.2244,800.00,148.6,1.49,0.38,158,Semi,0.33,False,-114.0,7.25,-43.32
-79.1978,29.2074,800.00,155.83,1.54,0.38,159,Semi,0.33,False,-115.0,7.25,-43.7
-79.0888,29.1902,800.55,163.05,1.54,0.38,159,Semi,0.33,False,-115.0,7.25,-43.7
-78.9798,29.1729,808.00,170.06,1.54,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.8709,29.1555,821.56,176.96,1.54,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.762,29.138,836.61,183.61,1.56,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.6531,29.1204,852.38,188.27,1.58,0.37,166,Semi,0.33,False,-122.0,7.25,-45.14
-78.5443,29.1027,868.57,192.49,1.58,0.37,167,Semi,0.33,False,-123.0,7.25,-45.51
-78.4356,29.0849,884.95,197.01,1.58,0.37,168,Semi,0.33,False,-124.0,7.25,-45.88
-78.3269,29.0669,899.26,202.44,1.58,0.37,169,Semi,0.33,False,-125.0,7.25,-46.25
-78.2182,29.0489,909.25,207.93,1.61,0.37,170,Semi,0.33,False,-126.0,7.25,-46.62
-78.1096,29.0307,923.19,213.88,1.62,0.37,171,Semi,0.33,False,-127.0,7.25,-46.99
-78.001,29.0124,941.59,220.41,1.62,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.8925,28.994,980.35,226.95,1.62,0.37,174,Semi,0.33,False,-129.0,7.25,-47.73
-80.6013,29.5165,24.07,44.93,1.22,0.36,136,Monopile,0.28,True,-92.0,7.25,-33.12
-80.4916,29.5008,28.88,51.57,1.22,0.37,137,Jacket,0.28,True,-92.0,7.25,-34.04
-80.3819,29.4849,39.39,59.74,1.22,0.38,133,Semi,0.28,False,-89.0,7.25,-33.82
-80.2723,29.469,60.36,67.93,1.28,0.39,133,Semi,0.28,False,-89.0,7.25,-34.71
-80.1627,29.4529,204.66,76.97,1.43,0.39,137,Semi,0.28,False,-93.0,7.25,-36.27
-80.0532,29.4367,461.88,86.52,1.43,0.39,142,Semi,0.33,False,-98.0,7.25,-38.22
-79.9437,29.4204,567.66,96.11,1.43,0.39,144,Semi,0.33,False,-100.0,7.25,-39.0
-79.8342,29.404,697.36,106.09,1.43,0.39,148,Semi,0.33,False,-104.0,7.25,-40.56
-79.7248,29.3875,732.90,116.17,1.48,0.39,151,Semi,0.33,False,-107.0,7.25,-41.730000000000004
-79.6154,29.3708,778.76,126.14,1.5,0.38,155,Semi,0.33,False,-111.0,7.25,-42.18
-79.5061,29.3541,798.00,135.73,1.5,0.38,157,Semi,0.33,False,-113.0,7.25,-42.94
-79.3968,29.3372,800.00,145.29,1.5,0.38,157,Semi,0.33,False,-113.0,7.25,-42.94
-79.2875,29.3203,800.00,154.16,1.51,0.38,158,Semi,0.33,False,-114.0,7.25,-43.32
-79.1783,29.3032,800.00,162.08,1.55,0.38,160,Semi,0.33,False,-115.0,7.25,-43.7
-79.0692,29.286,799.99,169.99,1.55,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-78.9601,29.2687,806.88,177.58,1.55,0.39,160,Semi,0.33,False,-116.0,7.25,-45.24
-78.851,29.2513,819.93,185.01,1.55,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.742,29.2338,833.50,192.19,1.57,0.38,166,Semi,0.33,False,-122.0,7.25,-46.36
-78.633,29.2161,847.69,197.26,1.58,0.37,167,Semi,0.33,False,-123.0,7.25,-45.51
-78.5241,29.1984,861.98,201.87,1.58,0.37,168,Semi,0.33,False,-123.0,7.25,-45.51
-78.4152,29.1805,875.76,206.63,1.58,0.37,169,Semi,0.33,False,-124.0,7.25,-45.88
-78.3064,29.1626,887.27,211.85,1.58,0.37,169,Semi,0.33,False,-125.0,7.25,-46.25
-78.1976,29.1445,894.67,217.11,1.62,0.37,170,Semi,0.33,False,-126.0,7.25,-46.62
-78.0889,29.1263,901.10,222.82,1.62,0.37,171,Semi,0.33,False,-127.0,7.25,-46.99
-77.9802,29.108,907.41,229.1,1.62,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.8715,29.0896,944.74,235.41,1.62,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.7633,29.0716,979.26,242.26,1.63,0.37,175,Semi,0.33,False,-130.0,7.25,-48.1
-80.6777,29.6352,26.38,47.0,1.22,0.36,140,Jacket,0.28,True,-95.0,6.75,-34.199999999999996
-80.5834,29.6125,27.64,52.8,1.22,0.36,139,Jacket,0.28,True,-94.0,7.25,-33.839999999999996
-80.4735,29.5967,31.87,60.07,1.22,0.37,138,Jacket,0.28,True,-93.0,7.25,-34.41
-80.3637,29.5809,43.69,67.35,1.22,0.38,134,Semi,0.28,False,-90.0,7.25,-34.2
-80.254,29.5649,76.60,74.65,1.32,0.38,137,Semi,0.28,False,-93.0,7.25,-35.34
-80.1443,29.5488,315.20,82.98,1.43,0.38,144,Semi,0.33,False,-100.0,7.25,-38.0
-80.0346,29.5326,477.44,91.94,1.43,0.37,149,Semi,0.33,False,-104.0,7.25,-38.48
-79.925,29.5163,628.51,100.96,1.43,0.38,150,Semi,0.33,False,-105.0,7.25,-39.9
-79.8154,29.4998,702.19,110.53,1.43,0.39,150,Semi,0.33,False,-106.0,7.25,-41.34
-79.7058,29.4833,755.33,120.24,1.49,0.39,152,Semi,0.33,False,-107.0,7.25,-41.730000000000004
-79.5963,29.4667,795.93,129.95,1.5,0.39,154,Semi,0.33,False,-110.0,7.25,-42.9
-79.4869,29.4499,799.54,139.65,1.5,0.38,157,Semi,0.33,False,-113.0,7.25,-42.94
-79.3775,29.433,800.00,149.36,1.5,0.38,159,Semi,0.33,False,-114.0,7.25,-43.32
-79.2681,29.416,800.00,158.78,1.52,0.38,159,Semi,0.33,False,-114.0,7.25,-43.32
-79.1588,29.3989,799.96,167.8,1.55,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-79.0495,29.3817,800.19,176.81,1.55,0.38,161,Semi,0.33,False,-117.0,7.25,-44.46
-78.9403,29.3644,806.92,184.99,1.55,0.38,161,Semi,0.33,False,-117.0,7.25,-44.46
-78.8311,29.347,817.86,192.73,1.55,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.722,29.3295,829.99,200.24,1.58,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.6129,29.3118,842.75,205.89,1.59,0.37,168,Semi,0.33,False,-123.0,7.25,-45.51
-78.5038,29.2941,855.64,211.14,1.59,0.37,168,Semi,0.33,False,-124.0,7.25,-45.88
-78.3948,29.2762,867.89,216.33,1.59,0.37,169,Semi,0.33,False,-125.0,7.25,-46.25
-78.2859,29.2582,878.45,221.37,1.59,0.37,170,Semi,0.33,False,-126.0,7.25,-46.62
-78.177,29.2401,886.69,226.41,1.62,0.37,171,Semi,0.33,False,-127.0,7.25,-46.99
-78.0681,29.2219,893.23,231.89,1.62,0.37,172,Semi,0.33,False,-127.0,7.25,-46.99
-77.9593,29.2036,901.12,237.94,1.62,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.8505,29.1852,914.77,244.01,1.62,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.7418,29.1667,935.12,250.63,1.64,0.37,174,Semi,0.33,False,-130.0,7.25,-48.1
-77.6331,29.148,987.19,257.51,1.65,0.37,176,Semi,0.33,False,-131.0,7.25,-48.47
-80.8955,29.7551,22.78,37.65,0.67,0.37,129,Monopile,0.28,True,-85.0,6.75,-31.45
-80.7854,29.7396,24.98,43.39,0.7,0.37,132,Jacket,0.28,True,-87.0,7.25,-32.19
-80.6754,29.7241,27.26,51.8,1.23,0.36,139,Jacket,0.28,True,-95.0,7.25,-34.199999999999996
-80.5654,29.7084,30.85,60.47,1.22,0.37,141,Jacket,0.28,True,-96.0,7.25,-35.519999999999996
-80.4554,29.6927,35.70,68.33,1.22,0.37,141,Jacket,0.28,True,-96.0,7.25,-35.519999999999996
-80.3455,29.6768,46.95,74.94,1.22,0.38,136,Semi,0.28,False,-92.0,7.25,-34.96
-80.2356,29.6608,122.78,81.54,1.35,0.38,138,Semi,0.33,False,-94.0,7.25,-35.72
-80.1258,29.6447,382.79,89.25,1.43,0.37,146,Semi,0.33,False,-102.0,7.25,-37.74
-80.016,29.6284,513.32,97.63,1.43,0.37,150,Semi,0.33,False,-106.0,7.25,-39.22
-79.9062,29.6121,658.59,106.09,1.43,0.37,154,Semi,0.33,False,-110.0,7.25,-40.7
-79.7965,29.5957,710.27,115.24,1.43,0.38,154,Semi,0.33,False,-110.0,7.25,-41.8
-79.6869,29.5791,774.35,124.57,1.5,0.39,153,Semi,0.33,False,-109.0,7.25,-42.51
-79.5772,29.5625,800.00,134.0,1.5,0.39,154,Semi,0.33,False,-110.0,7.25,-42.9
-79.4677,29.5457,800.00,143.76,1.5,0.39,156,Semi,0.33,False,-111.0,7.25,-43.29
-79.3581,29.5288,800.00,153.54,1.5,0.38,159,Semi,0.33,False,-114.0,7.25,-43.32
-79.2486,29.5118,800.00,163.4,1.53,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-79.1392,29.4947,799.69,173.36,1.55,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-79.0298,29.4775,799.61,183.29,1.55,0.38,161,Semi,0.33,False,-117.0,7.25,-44.46
-78.9204,29.4601,805.71,192.03,1.55,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.8111,29.4427,815.23,200.12,1.55,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.7019,29.4251,826.11,208.02,1.59,0.39,163,Semi,0.33,False,-119.0,7.25,-46.410000000000004
-78.5927,29.4075,837.88,214.32,1.59,0.38,167,Semi,0.33,False,-122.0,7.25,-46.36
-78.4835,29.3897,849.86,220.28,1.59,0.37,169,Semi,0.33,False,-125.0,7.25,-46.25
-78.3744,29.3718,861.40,225.98,1.59,0.37,170,Semi,0.33,False,-125.0,7.25,-46.25
-78.2653,29.3538,872.00,230.88,1.6,0.37,171,Semi,0.33,False,-126.0,7.25,-46.62
-78.1563,29.3357,881.30,235.73,1.63,0.37,172,Semi,0.33,False,-127.0,7.25,-46.99
-78.0473,29.3175,888.89,241.01,1.63,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.9384,29.2992,870.87,246.83,1.63,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.8295,29.2807,892.68,252.68,1.63,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.7206,29.2622,902.12,259.07,1.65,0.37,174,Semi,0.33,False,-130.0,7.25,-48.1
-77.6119,29.2435,924.48,265.72,1.65,0.37,175,Semi,0.33,False,-131.0,7.25,-48.47
-77.5031,29.2248,948.70,272.45,1.65,0.37,176,Semi,0.33,False,-132.0,7.25,-48.839999999999996
-80.9627,29.8665,23.19,37.02,0.91,0.36,131,Monopile,0.28,True,-87.0,6.75,-31.32
-80.8779,29.851,24.61,42.21,0.91,0.37,132,Monopile,0.28,True,-87.0,7.25,-32.19
-80.7676,29.8356,28.18,49.4,1.04,0.37,135,Jacket,0.28,True,-91.0,7.25,-33.67
-80.6575,29.82,31.41,58.14,1.28,0.36,141,Jacket,0.28,True,-97.0,7.25,-34.92
-80.5473,29.8043,34.30,67.02,1.28,0.37,143,Jacket,0.28,True,-98.0,7.25,-36.26
-80.4372,29.7886,40.54,75.22,1.27,0.37,139,Semi,0.28,False,-95.0,7.25,-35.15
-80.3272,29.7727,50.91,82.35,1.26,0.38,139,Semi,0.28,False,-95.0,7.25,-36.1
-80.2172,29.7566,191.74,89.47,1.39,0.38,141,Semi,0.33,False,-96.0,7.25,-36.480000000000004
-80.1072,29.7405,413.26,97.04,1.43,0.38,145,Semi,0.33,False,-101.0,7.25,-38.38
-79.9973,29.7243,536.49,104.86,1.43,0.37,151,Semi,0.33,False,-107.0,7.25,-39.589999999999996
-79.8874,29.7079,670.45,112.77,1.43,0.37,155,Semi,0.33,False,-111.0,7.25,-41.07
-79.7776,29.6915,728.68,121.48,1.45,0.37,158,Semi,0.33,False,-113.0,7.25,-41.81
-79.6678,29.6749,796.10,130.39,1.5,0.37,159,Semi,0.33,False,-115.0,7.25,-42.55
-79.5581,29.6582,800.00,139.43,1.5,0.38,156,Semi,0.33,False,-112.0,7.25,-42.56
-79.4484,29.6414,800.00,148.91,1.5,0.39,156,Semi,0.33,False,-112.0,7.25,-43.68
-79.3387,29.6245,800.00,158.43,1.5,0.39,157,Semi,0.33,False,-113.0,7.25,-44.07
-79.2291,29.6075,800.00,168.09,1.53,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-79.1196,29.5904,799.53,177.97,1.55,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-79.01,29.5732,799.13,187.84,1.55,0.38,162,Semi,0.33,False,-117.0,7.25,-44.46
-78.9006,29.5558,803.13,196.93,1.55,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.7911,29.5384,811.61,205.62,1.56,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.6817,29.5208,821.87,214.17,1.59,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.5724,29.5031,833.00,221.57,1.59,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.4631,29.4853,844.57,228.73,1.59,0.38,168,Semi,0.33,False,-124.0,7.25,-47.12
-78.3539,29.4674,856.01,235.35,1.59,0.37,170,Semi,0.33,False,-126.0,7.25,-46.62
-78.2447,29.4494,866.96,240.33,1.61,0.37,171,Semi,0.33,False,-127.0,7.25,-46.99
-78.1355,29.4313,877.36,245.19,1.63,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-78.0264,29.4131,877.84,250.39,1.63,0.37,173,Semi,0.33,False,-128.0,7.25,-47.36
-77.9174,29.3947,855.28,256.01,1.63,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-77.8084,29.3763,856.38,261.65,1.63,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.6994,29.3577,879.37,267.84,1.66,0.37,174,Semi,0.33,False,-130.0,7.25,-48.1
-77.5905,29.339,900.39,274.29,1.66,0.37,175,Semi,0.33,False,-131.0,7.25,-48.47
-77.4817,29.3202,926.99,280.81,1.66,0.37,176,Semi,0.33,False,-132.0,7.25,-48.839999999999996
-77.0467,29.244,967.99,309.92,1.68,0.37,179,Semi,0.33,False,-134.0,7.25,-49.58
-80.9633,29.9658,23.22,38.0,0.91,0.36,130,Monopile,0.28,True,-86.0,6.75,-30.959999999999997
-80.8601,29.947,27.15,46.5,0.91,0.37,132,Jacket,0.28,True,-88.0,7.25,-32.56
-80.7498,29.9315,31.22,55.56,1.1,0.37,136,Jacket,0.28,True,-92.0,7.25,-34.04
-80.6395,29.9159,35.25,64.48,1.28,0.37,141,Jacket,0.28,True,-97.0,7.25,-35.89
-80.5293,29.9002,37.95,73.39,1.28,0.37,143,Jacket,0.28,True,-98.0,7.25,-36.26
-80.419,29.8844,42.83,81.89,1.28,0.38,138,Semi,0.28,False,-94.0,7.25,-35.72
-80.3089,29.8685,55.29,89.74,1.28,0.38,139,Semi,0.33,False,-95.0,7.25,-36.1
-80.1987,29.8525,247.76,97.58,1.42,0.38,144,Semi,0.33,False,-100.0,7.25,-38.0
-80.0887,29.8364,428.41,105.06,1.43,0.38,148,Semi,0.33,False,-103.0,7.25,-39.14
-79.9786,29.8201,546.04,112.33,1.43,0.38,149,Semi,0.33,False,-105.0,7.25,-39.9
-79.8686,29.8037,685.94,119.7,1.43,0.37,156,Semi,0.33,False,-111.0,7.25,-41.07
-79.7587,29.7873,792.51,127.96,1.46,0.37,160,Semi,0.33,False,-116.0,7.25,-42.92
-79.6488,29.7707,800.02,136.44,1.5,0.37,161,Semi,0.33,False,-117.0,7.25,-43.29
-79.5389,29.754,800.00,145.07,1.5,0.38,160,Semi,0.33,False,-116.0,7.25,-44.08
-79.4291,29.7372,800.00,154.23,1.5,0.39,157,Semi,0.33,False,-113.0,7.25,-44.07
-79.3193,29.7203,800.00,163.42,1.5,0.39,157,Semi,0.33,False,-113.0,7.25,-44.07
-79.2096,29.7032,800.00,172.8,1.54,0.39,159,Semi,0.33,False,-115.0,7.25,-44.85
-79.0999,29.6861,799.91,182.43,1.55,0.38,162,Semi,0.33,False,-118.0,7.25,-44.84
-78.9902,29.6688,799.00,192.07,1.55,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.8806,29.6515,800.04,201.49,1.55,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.7711,29.634,807.49,210.81,1.56,0.38,164,Semi,0.33,False,-119.0,7.25,-45.22
-78.6616,29.6164,817.14,220.05,1.59,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.5521,29.5987,828.16,228.63,1.59,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.4427,29.5809,839.72,237.06,1.59,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.3333,29.563,851.44,244.67,1.59,0.38,169,Semi,0.33,False,-125.0,7.25,-47.5
-78.224,29.545,862.97,249.76,1.62,0.37,172,Semi,0.33,False,-128.0,7.25,-47.36
-78.1148,29.5268,874.33,254.67,1.63,0.37,173,Semi,0.33,False,-128.0,7.25,-47.36
-78.0055,29.5086,856.09,259.81,1.63,0.37,173,Semi,0.33,False,-128.0,7.25,-47.36
-77.8964,29.4902,839.92,265.23,1.63,0.37,173,Semi,0.33,False,-128.0,7.25,-47.36
-77.7872,29.4717,856.94,270.67,1.63,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.6782,29.4532,815.32,276.66,1.66,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.5691,29.4345,849.35,282.91,1.66,0.37,174,Semi,0.33,False,-130.0,7.25,-48.1
-77.4602,29.4157,920.97,289.23,1.66,0.37,176,Semi,0.33,False,-132.0,7.25,-48.839999999999996
-77.3512,29.3968,895.61,296.07,1.66,0.37,176,Semi,0.33,False,-132.0,7.25,-48.839999999999996
-77.2423,29.3777,938.37,303.0,1.68,0.37,177,Semi,0.33,False,-133.0,7.25,-49.21
-77.0382,29.336,986.42,316.29,1.69,0.37,179,Semi,0.33,False,-135.0,7.25,-49.95
-81.0521,30.0823,19.67,29.02,0.91,0.36,125,Monopile,0.28,True,-81.0,6.75,-29.16
-80.9529,30.0583,24.33,38.83,0.91,0.37,130,Monopile,0.28,True,-86.0,7.25,-31.82
-80.8424,30.0429,27.85,49.54,0.91,0.37,132,Jacket,0.28,True,-88.0,7.25,-32.56
-80.7319,30.0274,32.56,59.95,1.15,0.37,137,Jacket,0.28,True,-93.0,7.25,-34.41
-80.6215,30.0118,36.55,69.19,1.28,0.37,141,Jacket,0.28,True,-97.0,7.25,-35.89
-80.5111,29.9961,39.64,78.32,1.28,0.37,139,Semi,0.28,False,-94.0,7.25,-34.78
-80.4008,29.9803,43.61,87.25,1.28,0.37,139,Semi,0.28,False,-95.0,7.25,-35.15
-80.2905,29.9644,67.73,95.86,1.3,0.38,140,Semi,0.33,False,-96.0,7.25,-36.480000000000004
-80.1802,29.9483,282.02,104.47,1.43,0.38,145,Semi,0.33,False,-101.0,7.25,-38.38
-80.07,29.9322,440.22,112.25,1.43,0.38,149,Semi,0.33,False,-104.0,7.25,-39.52
-79.9599,29.9159,549.69,119.55,1.43,0.38,151,Semi,0.33,False,-107.0,7.25,-40.660000000000004
-79.8497,29.8995,693.26,126.91,1.43,0.38,154,Semi,0.33,False,-110.0,7.25,-41.8
-79.7397,29.883,799.70,134.83,1.47,0.37,160,Semi,0.33,False,-116.0,7.25,-42.92
-79.6296,29.8664,800.05,142.89,1.5,0.37,162,Semi,0.33,False,-118.0,7.25,-43.66
-79.5196,29.8497,800.00,151.13,1.5,0.37,163,Semi,0.33,False,-119.0,7.25,-44.03
-79.4097,29.8329,800.00,159.95,1.5,0.37,162,Semi,0.33,False,-118.0,7.25,-43.66
-79.2998,29.816,800.00,168.82,1.5,0.38,159,Semi,0.33,False,-115.0,7.25,-43.7
-79.1899,29.7989,800.00,177.9,1.56,0.39,159,Semi,0.33,False,-115.0,7.25,-44.85
-79.0801,29.7818,799.80,187.28,1.56,0.39,160,Semi,0.33,False,-116.0,7.25,-45.24
-78.9704,29.7645,799.00,196.67,1.56,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-78.8606,29.7471,799.27,206.26,1.55,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.751,29.7296,802.92,215.96,1.57,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.6413,29.712,811.85,225.63,1.59,0.38,165,Semi,0.33,False,-121.0,7.25,-45.980000000000004
-78.5318,29.6943,823.29,235.04,1.59,0.38,166,Semi,0.33,False,-122.0,7.25,-46.36
-78.4222,29.6765,835.17,244.4,1.59,0.38,167,Semi,0.33,False,-123.0,7.25,-46.74
-78.3127,29.6585,847.38,252.84,1.59,0.38,167,Semi,0.33,False,-123.0,7.25,-46.74
-78.2033,29.6405,859.70,258.49,1.63,0.38,171,Semi,0.33,False,-127.0,7.25,-48.26
-78.0939,29.6223,871.91,263.94,1.63,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.9846,29.6041,851.49,269.3,1.63,0.37,173,Semi,0.33,False,-129.0,7.25,-47.73
-77.8753,29.5857,825.41,274.54,1.63,0.37,173,Semi,0.33,False,-128.0,7.25,-47.36
-77.766,29.5672,843.96,279.79,1.64,0.37,174,Semi,0.33,False,-129.0,7.25,-47.73
-77.6568,29.5486,869.52,285.58,1.66,0.37,175,Semi,0.33,False,-131.0,7.25,-48.47
-77.5477,29.5299,918.09,291.64,1.66,0.37,176,Semi,0.33,False,-132.0,7.25,-48.839999999999996
-77.4386,29.5111,865.69,297.77,1.66,0.37,175,Semi,0.33,False,-131.0,7.25,-48.47
-77.3296,29.4922,934.68,304.41,1.66,0.37,177,Semi,0.33,False,-133.0,7.25,-49.21
-77.2206,29.4731,975.65,311.16,1.68,0.37,178,Semi,0.33,False,-134.0,7.25,-49.58
-81.1351,30.1882,20.55,19.3,0.91,0.37,121,Monopile,0.28,True,-77.0,6.75,-28.49
-81.0459,30.1694,21.70,28.1,0.91,0.37,125,Monopile,0.28,True,-80.0,7.25,-29.6
-80.9352,30.1542,24.48,38.88,0.91,0.37,128,Monopile,0.28,True,-84.0,7.25,-31.08
-80.8246,30.1388,28.41,49.66,0.91,0.38,130,Jacket,0.28,True,-86.0,7.25,-32.68
-80.714,30.1233,31.56,60.25,1.22,0.37,136,Jacket,0.28,True,-92.0,7.25,-34.04
-80.6035,30.1077,35.58,70.1,1.28,0.37,140,Jacket,0.28,True,-96.0,7.25,-35.519999999999996
-80.493,30.0919,38.83,79.88,1.28,0.38,142,Jacket,0.28,True,-98.0,7.25,-37.24
-80.3825,30.0761,42.37,89.55,1.28,0.38,138,Semi,0.33,False,-94.0,7.25,-35.72
-80.2721,30.0602,81.20,99.04,1.33,0.38,141,Semi,0.33,False,-96.0,7.25,-36.480000000000004
-80.1617,30.0441,292.94,108.52,1.43,0.38,146,Semi,0.33,False,-101.0,7.25,-38.38
-80.0514,30.0279,443.18,117.49,1.43,0.38,149,Semi,0.33,False,-105.0,7.25,-39.9
-79.9411,30.0117,554.82,126.16,1.43,0.38,152,Semi,0.33,False,-108.0,7.25,-41.04
-79.8308,29.9953,689.71,134.76,1.43,0.38,155,Semi,0.33,False,-111.0,7.25,-42.18
-79.7206,29.9788,800.13,142.61,1.48,0.38,158,Semi,0.33,False,-113.0,7.25,-42.94
-79.6105,29.9621,800.29,150.27,1.5,0.37,162,Semi,0.33,False,-118.0,7.25,-43.66
-79.5004,29.9454,800.00,158.12,1.5,0.37,164,Semi,0.33,False,-119.0,7.25,-44.03
-79.3903,29.9286,800.00,166.61,1.5,0.37,164,Semi,0.33,False,-120.0,7.25,-44.4
-79.2803,29.9116,800.00,175.14,1.51,0.38,163,Semi,0.33,False,-119.0,7.25,-45.22
-79.1703,29.8946,800.00,183.92,1.56,0.38,161,Semi,0.33,False,-117.0,7.25,-44.46
-79.0604,29.8774,800.00,193.03,1.56,0.39,160,Semi,0.33,False,-116.0,7.25,-45.24
-78.9505,29.8601,799.16,202.15,1.56,0.39,161,Semi,0.33,False,-117.0,7.25,-45.63
-78.8406,29.8427,799.00,211.52,1.56,0.38,164,Semi,0.33,False,-120.0,7.25,-45.6
-78.7308,29.8252,799.30,221.02,1.59,0.38,166,Semi,0.33,False,-122.0,7.25,-46.36
-78.6211,29.8076,806.89,230.52,1.6,0.38,166,Semi,0.33,False,-122.0,7.25,-46.36
-78.5114,29.7899,818.72,239.96,1.6,0.38,167,Semi,0.33,False,-122.0,7.25,-46.36
-78.4017,29.772,830.82,249.4,1.6,0.38,167,Semi,0.33,False,-123.0,7.25,-46.74
-78.2921,29.7541,843.76,258.3,1.6,0.38,168,Semi,0.33,False,-124.0,7.25,-47.12
-78.1826,29.736,856.96,265.58,1.63,0.38,168,Semi,0.33,False,-124.0,7.25,-47.12
-78.073,29.7178,870.03,272.74,1.63,0.38,172,Semi,0.33,False,-128.0,7.25,-48.64
