wfarm_id,Longitude,Latitude,reeds_region,Depth,Dist_S_to_L,Hs_Average,NCF,LCOE,type_min_lcoe,capacity,isfixed,State,LACE,Net value,Wind speed
7497,-87.0176,41.9420,219,53.78,20.45,0.50,0.48,112,Jacket,0.28,TRUE,Indiana,50,-62,8.0 - 8.5
6145,-94.6745,28.5733,175,32.11,84.84,1.09,0.44,112,Jacket,0.28,TRUE,Texas,51,-61,7.5 - 8.0
6476,-93.7824,29.0458,162,18.85,80.00,0.92,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
1544,-78.9622,32.5210,298,39.02,91.95,1.33,0.49,112,Jacket,0.28,TRUE,South Carolina,42,-70,8.0 - 8.5
6000,-95.0067,28.3819,175,38.16,79.11,1.06,0.45,112,Jacket,0.28,TRUE,Texas,51,-61,7.5 - 8.0
2003,-76.0302,33.9136,294,526.55,81.54,1.64,0.50,112,Semi,0.28,FALSE,North Carolina,40,-71,8.5 - 9.0
8616,-91.7165,46.7547,129,24.75,0.00,0.27,0.41,112,Jacket,0.22,TRUE,Wisconsin,44,-68,6.5 - 7.0
1756,-77.8810,33.1387,292,40.76,87.23,1.43,0.49,112,Jacket,0.28,TRUE,North Carolina,50,-62,8.5 - 9.0
5503,-95.9940,27.7032,174,96.08,103.46,1.22,0.46,112,Semi,0.28,FALSE,Texas,51,-61,8.0 - 8.5
1039,-80.8322,31.3187,275,17.48,57.20,0.73,0.43,112,Monopile,0.28,TRUE,Georgia,41,-71,7.5 - 8.0
1149,-80.2153,31.5269,275,34.75,62.11,1.29,0.46,112,Jacket,0.28,TRUE,Georgia,41,-71,8.0 - 8.5
1629,-78.3313,32.7184,298,157.40,115.38,1.45,0.48,112,Semi,0.33,FALSE,South Carolina,42,-70,8.5 - 9.0
5789,-95.2287,28.0910,174,54.97,99.09,1.17,0.44,112,Semi,0.28,FALSE,Texas,51,-61,7.5 - 8.0
3031,-72.8471,39.2534,330,81.36,83.42,1.50,0.54,112,Semi,0.33,FALSE,New Jersey,73,-39,9.0 - 9.5
6347,-94.2287,28.8592,175,22.88,94.50,0.91,0.44,112,Monopile,0.28,TRUE,Texas,51,-61,7.5 - 8.0
1489,-78.8900,32.3135,298,149.02,110.46,1.33,0.47,112,Semi,0.33,FALSE,South Carolina,42,-70,8.0 - 8.5
2725,-74.1303,38.0124,315,92.12,69.27,1.48,0.49,112,Semi,0.33,FALSE,Maryland,73,-39,8.5 - 9.0
6551,-93.1159,29.1274,162,19.87,72.05,0.93,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
1115,-80.1219,31.4153,275,39.99,77.23,1.33,0.46,112,Semi,0.33,FALSE,Georgia,41,-71,8.0 - 8.5
3198,-71.7308,39.8362,342,355.70,111.44,1.60,0.54,112,Semi,0.33,FALSE,New York,86,-25,9.0 - 9.5
2945,-73.4483,38.9748,332,56.99,58.04,1.42,0.52,112,Semi,0.33,FALSE,New Jersey,75,-37,8.5 - 9.0
3254,-71.1740,39.9240,342,504.32,110.53,1.69,0.55,112,Semi,0.33,FALSE,New York,86,-26,9.0 - 9.5
3106,-72.7172,39.6301,330,70.86,88.55,1.55,0.54,112,Semi,0.33,FALSE,New Jersey,73,-39,9.0 - 9.5
1730,-78.1311,33.0802,292,33.93,89.41,1.43,0.48,112,Jacket,0.28,TRUE,North Carolina,50,-62,8.0 - 8.5
3479,-69.0053,40.0654,349,401.28,141.29,1.92,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
3286,-70.6494,39.9164,345,481.72,115.54,1.75,0.55,112,Semi,0.33,FALSE,Rhode Island,104,-8,9.0 - 9.5
1736,-77.4472,32.9698,292,271.00,118.11,1.56,0.49,112,Semi,0.33,FALSE,North Carolina,50,-62,8.0 - 8.5
6723,-89.5665,29.1692,261,7.76,14.87,0.60,0.38,112,Monopile,0.22,TRUE,Louisiana,50,-62,7.0 - 7.5
4144,-66.7691,41.2659,349,71.01,227.26,1.91,0.58,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
9639,-123.5863,38.6179,25,132.57,0.12,2.39,0.48,112,Semi,0.22,FALSE,California,50,-62,9.0 - 9.5
3874,-67.2868,40.6808,349,96.76,198.28,2.00,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
1572,-78.8280,32.5988,298,39.20,97.26,1.33,0.49,112,Jacket,0.28,TRUE,South Carolina,41,-71,8.5 - 9.0
6217,-94.5629,28.6693,175,28.02,84.21,1.09,0.44,112,Jacket,0.28,TRUE,Texas,51,-61,7.5 - 8.0
1257,-79.5952,31.7316,297,70.19,105.94,1.43,0.46,112,Semi,0.33,FALSE,South Carolina,41,-71,7.5 - 8.0
1221,-79.7273,31.6528,297,52.19,97.09,1.42,0.46,112,Semi,0.33,FALSE,South Carolina,41,-71,7.5 - 8.0
10530,-157.2043,20.9570,329,882.33,15.27,1.39,0.52,112,Semi,0.22,FALSE,Hawaii,,,8.5 - 9.0
3325,-70.1250,39.9067,349,599.37,116.62,1.80,0.56,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.0 - 9.5
5187,-96.2098,26.9205,174,582.45,132.30,1.27,0.49,112,Semi,0.33,FALSE,Texas,50,-62,7.5 - 8.0
4190,-67.4740,41.5307,349,39.26,171.86,1.78,0.58,112,Jacket,0.33,TRUE,Massachusetts,93,-19,9.5 - 10.0
4330,-67.4829,41.8352,349,37.83,179.33,1.74,0.58,112,Jacket,0.33,TRUE,Massachusetts,93,-19,9.5 - 10.0
6577,-90.2431,29.0124,261,10.95,12.04,0.62,0.38,112,Monopile,0.22,TRUE,Louisiana,50,-62,7.0 - 7.5
3107,-72.5943,39.6067,342,78.00,98.72,1.57,0.55,112,Semi,0.33,FALSE,New York,86,-26,9.0 - 9.5
1886,-76.6245,33.4228,293,409.46,100.46,1.64,0.50,112,Semi,0.33,FALSE,North Carolina,46,-66,8.5 - 9.0
10394,-155.3229,20.1002,329,387.15,9.10,2.22,0.50,112,Semi,0.22,FALSE,Hawaii,,,8.0 - 8.5
1420,-79.6097,32.2248,299,31.43,73.01,1.30,0.46,112,Jacket,0.28,TRUE,South Carolina,42,-70,8.0 - 8.5
5934,-94.7887,28.2821,175,46.18,99.95,1.09,0.44,112,Semi,0.28,FALSE,Texas,51,-61,7.5 - 8.0
6477,-93.6718,29.0434,162,19.88,80.00,0.94,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
4016,-67.8749,41.2190,349,37.26,136.67,1.80,0.57,112,Jacket,0.33,TRUE,Massachusetts,93,-19,9.5 - 10.0
10450,-156.1774,20.5817,329,529.51,7.64,2.05,0.51,112,Semi,0.22,FALSE,Hawaii,,,10.5 - 11.0
2411,-74.7191,36.4406,294,673.15,83.67,1.51,0.51,112,Semi,0.33,FALSE,North Carolina,40,-72,8.5 - 9.0
1711,-77.5834,32.8937,292,268.12,120.76,1.56,0.49,112,Semi,0.33,FALSE,North Carolina,50,-63,8.0 - 8.5
1077,-80.4772,31.3676,275,28.76,62.31,1.12,0.45,112,Jacket,0.28,TRUE,Georgia,41,-72,7.5 - 8.0
6624,-92.5589,29.2085,162,17.65,58.44,0.86,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
2857,-73.4444,38.5782,332,80.44,95.99,1.52,0.50,112,Semi,0.33,FALSE,New Jersey,75,-37,9.0 - 9.5
10525,-156.6578,21.2355,329,564.14,11.62,1.83,0.51,112,Semi,0.22,FALSE,Hawaii,,,7.0 - 7.5
5230,-96.2102,27.1163,174,427.22,129.18,1.27,0.49,112,Semi,0.33,FALSE,Texas,50,-62,7.5 - 8.0
9847,-124.9135,42.8451,14,518.46,23.08,2.64,0.50,112,Semi,0.28,FALSE,Oregon,55,-57,10.0 - 10.5
9889,-124.2726,43.6012,15,63.41,6.02,2.47,0.45,112,Semi,0.22,FALSE,Oregon,56,-57,6.5 - 7.0
6003,-94.6776,28.3783,175,41.39,99.70,1.09,0.44,112,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
3691,-71.7748,41.2200,345,34.56,24.29,0.96,0.49,112,Jacket,0.22,TRUE,Rhode Island,104,-8,8.0 - 8.5
4196,-66.7298,41.3576,349,74.47,228.33,1.90,0.58,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
1183,-80.1964,31.6224,275,33.53,58.19,1.32,0.45,112,Jacket,0.28,TRUE,Georgia,41,-72,8.0 - 8.5
1116,-80.0097,31.3992,275,43.05,86.50,1.33,0.46,112,Semi,0.33,FALSE,Georgia,41,-72,7.5 - 8.0
9838,-124.8342,42.6610,14,705.08,23.08,2.65,0.52,112,Semi,0.28,FALSE,Oregon,55,-57,10.0 - 10.5
6552,-93.0053,29.1244,162,19.84,69.84,0.93,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
3837,-67.3250,40.5889,349,113.94,199.09,1.99,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
1547,-78.6218,32.4688,298,241.19,120.73,1.48,0.49,112,Semi,0.33,FALSE,South Carolina,41,-71,8.5 - 9.0
9912,-124.5059,43.8471,15,146.43,17.57,2.52,0.47,112,Semi,0.28,FALSE,Oregon,55,-57,9.0 - 9.5
3951,-67.0871,40.8358,349,89.71,208.86,1.95,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
5862,-95.0090,28.1868,175,50.29,97.92,1.18,0.44,112,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
1909,-76.4864,33.4977,294,465.25,97.08,1.64,0.50,112,Semi,0.33,FALSE,North Carolina,40,-72,8.5 - 9.0
3800,-67.4857,40.5256,349,130.70,189.86,1.99,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
10570,-157.2248,21.3167,329,609.58,22.59,1.53,0.52,112,Semi,0.22,FALSE,Hawaii,,,8.5 - 9.0
1575,-78.4874,32.5462,298,212.37,122.49,1.48,0.49,112,Semi,0.33,FALSE,South Carolina,41,-71,8.0 - 8.5
1076,-80.5895,31.3833,275,25.14,58.62,1.12,0.44,112,Jacket,0.28,TRUE,Georgia,41,-72,7.5 - 8.0
2641,-74.2428,37.6378,315,325.12,86.67,1.49,0.49,112,Semi,0.33,FALSE,Maryland,73,-39,8.5 - 9.0
3128,-72.5634,39.7000,342,75.46,98.45,1.57,0.55,112,Semi,0.33,FALSE,New York,86,-26,9.0 - 9.5
6623,-92.6696,29.2120,162,18.70,58.44,0.86,0.42,112,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
10563,-157.7893,20.8949,329,427.92,43.16,1.39,0.52,112,Semi,0.28,FALSE,Hawaii,,,8.0 - 8.5
9921,-124.4170,43.9679,13,119.21,12.64,2.52,0.47,112,Semi,0.28,FALSE,Oregon,55,-57,9.0 - 9.5
2817,-73.6241,38.4138,332,135.99,95.85,1.52,0.50,112,Semi,0.33,FALSE,New Jersey,75,-37,9.0 - 9.5
5716,-95.3388,27.9941,174,63.41,103.79,1.16,0.44,112,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
3317,-71.1081,40.1098,342,165.66,92.67,1.69,0.52,112,Semi,0.33,FALSE,New York,87,-26,9.0 - 9.5
3988,-67.0484,40.9277,349,80.02,209.62,1.95,0.57,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
4020,-67.3799,41.1057,349,59.38,178.82,1.89,0.56,112,Semi,0.33,FALSE,Massachusetts,93,-19,9.5 - 10.0
2780,-73.8031,38.2490,315,121.33,88.58,1.44,0.49,112,Semi,0.33,FALSE,Maryland,73,-39,8.5 - 9.0
10519,-157.1437,20.8776,329,684.27,19.83,1.36,0.52,112,Semi,0.22,FALSE,Hawaii,,,6.5 - 7.0
4247,-66.6904,41.4494,349,69.88,229.26,1.92,0.58,112,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
2397,-74.7460,36.3468,294,543.79,82.08,1.46,0.51,112,Semi,0.33,FALSE,North Carolina,40,-72,8.5 - 9.0
2762,-73.9527,38.1776,315,88.13,77.80,1.48,0.49,112,Semi,0.33,FALSE,Maryland,73,-39,8.5 - 9.0
3153,-71.9176,39.6742,342,400.81,124.68,1.65,0.55,112,Semi,0.33,FALSE,New York,86,-26,9.0 - 9.5
10475,-156.1937,20.9622,329,279.43,9.24,2.13,0.51,113,Semi,0.22,FALSE,Hawaii,,,6.5 - 7.0
1600,-78.6935,32.6765,298,37.12,100.62,1.48,0.49,113,Jacket,0.28,TRUE,South Carolina,41,-71,8.5 - 9.0
1627,-78.5587,32.7539,298,38.90,100.43,1.37,0.49,113,Jacket,0.28,TRUE,South Carolina,41,-71,8.5 - 9.0
5645,-95.4486,27.8971,174,73.29,107.48,1.16,0.45,113,Semi,0.28,FALSE,Texas,51,-62,8.0 - 8.5
967,-80.8682,31.1274,275,18.39,57.60,0.90,0.43,113,Monopile,0.28,TRUE,Georgia,41,-72,7.5 - 8.0
10469,-156.7670,20.5276,329,209.63,24.05,1.41,0.52,113,Semi,0.22,FALSE,Hawaii,,,8.5 - 9.0
6647,-90.0156,29.0975,261,14.62,21.92,0.72,0.39,113,Monopile,0.22,TRUE,Louisiana,50,-63,7.0 - 7.5
2837,-73.4737,38.4848,332,135.15,101.91,1.52,0.50,113,Semi,0.33,FALSE,New Jersey,75,-37,9.0 - 9.5
1186,-79.8591,31.5738,297,45.42,88.36,1.33,0.46,113,Semi,0.33,FALSE,South Carolina,41,-71,7.5 - 8.0
6001,-94.8970,28.3808,175,38.89,85.11,1.06,0.45,113,Jacket,0.28,TRUE,Texas,51,-62,7.5 - 8.0
5504,-95.8852,27.7031,174,99.61,108.60,1.22,0.46,113,Semi,0.28,FALSE,Texas,51,-62,8.0 - 8.5
4056,-67.3414,41.1977,349,52.77,181.36,1.89,0.56,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
10580,-157.3667,21.3364,329,581.10,25.37,1.49,0.52,113,Semi,0.22,FALSE,Hawaii,,,8.0 - 8.5
1787,-77.0601,33.1024,292,364.28,123.89,1.64,0.49,113,Semi,0.33,FALSE,North Carolina,50,-63,8.0 - 8.5
6479,-93.4508,29.0384,162,21.30,82.53,0.94,0.43,113,Monopile,0.28,TRUE,Louisiana,48,-64,7.5 - 8.0
8554,-84.2607,45.8101,211,56.64,3.05,0.47,0.45,113,Jacket,0.22,TRUE,Michigan,63,-49,7.5 - 8.0
3762,-67.6461,40.4620,349,194.67,181.88,1.99,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
3282,-71.1411,40.0169,342,273.25,101.33,1.69,0.53,113,Semi,0.33,FALSE,New York,87,-26,9.0 - 9.5
6629,-92.0054,29.1895,261,7.52,65.65,0.79,0.42,113,Monopile,0.28,TRUE,Louisiana,50,-63,7.5 - 8.0
1258,-79.4827,31.7149,297,126.31,116.56,1.45,0.47,113,Semi,0.33,FALSE,South Carolina,41,-71,7.5 - 8.0
1812,-76.9230,33.1779,292,412.64,121.27,1.64,0.50,113,Semi,0.33,FALSE,North Carolina,50,-63,8.5 - 9.0
10683,-160.1368,21.7497,329,670.33,11.88,1.87,0.55,113,Semi,0.22,FALSE,Hawaii,,,7.0 - 7.5
2443,-74.6651,36.6282,294,649.58,86.68,1.56,0.50,113,Semi,0.33,FALSE,North Carolina,40,-72,8.5 - 9.0
1655,-78.1961,32.7954,298,154.86,115.12,1.43,0.48,113,Semi,0.33,FALSE,South Carolina,42,-71,8.0 - 8.5
6281,-94.3409,28.7636,175,25.37,92.91,0.96,0.44,113,Jacket,0.28,TRUE,Texas,51,-62,7.5 - 8.0
6632,-91.6735,29.1767,261,5.45,59.03,0.55,0.42,113,Monopile,0.28,TRUE,Louisiana,50,-63,7.5 - 8.0
2383,-74.7729,36.2529,294,359.21,76.82,1.45,0.50,113,Semi,0.28,FALSE,North Carolina,40,-72,8.5 - 9.0
5442,-95.9940,27.6055,174,139.77,112.35,1.22,0.46,113,Semi,0.28,FALSE,Texas,50,-62,8.0 - 8.5
1732,-77.9030,33.0438,292,81.10,97.23,1.43,0.47,113,Semi,0.33,FALSE,North Carolina,50,-63,8.5 - 9.0
9914,-124.2485,43.9039,13,75.20,0.73,2.52,0.45,113,Semi,0.22,FALSE,Oregon,56,-57,8.5 - 9.0
3912,-67.1256,40.7440,349,98.30,208.37,2.00,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
3287,-70.5276,39.8926,345,729.56,116.76,1.75,0.55,113,Semi,0.33,FALSE,Rhode Island,104,-9,9.0 - 9.5
2426,-74.6921,36.5344,294,669.22,85.07,1.55,0.51,113,Semi,0.33,FALSE,North Carolina,40,-72,8.5 - 9.0
4091,-67.6749,41.3750,349,35.45,153.39,1.78,0.57,113,Jacket,0.33,TRUE,Massachusetts,93,-20,9.5 - 10.0
5572,-95.5582,27.8000,174,84.14,112.46,1.16,0.45,113,Semi,0.28,FALSE,Texas,51,-62,8.0 - 8.5
1519,-78.7561,32.3912,298,212.97,116.34,1.40,0.48,113,Semi,0.33,FALSE,South Carolina,42,-71,8.0 - 8.5
5790,-95.1194,28.0902,175,57.72,103.37,1.18,0.44,113,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
1325,-79.3304,31.8887,299,117.95,116.45,1.36,0.47,113,Semi,0.33,FALSE,South Carolina,42,-71,7.5 - 8.0
1218,-80.0649,31.7018,297,36.41,65.49,1.33,0.46,113,Jacket,0.28,TRUE,South Carolina,41,-71,8.0 - 8.5
1152,-79.8783,31.4784,297,45.84,90.96,1.33,0.46,113,Semi,0.33,FALSE,South Carolina,41,-71,7.5 - 8.0
6633,-91.5629,29.1722,261,6.03,50.52,0.55,0.42,113,Monopile,0.28,TRUE,Louisiana,50,-63,7.5 - 8.0
1424,-79.1571,32.1575,299,83.07,102.54,1.48,0.46,113,Semi,0.33,FALSE,South Carolina,42,-71,8.0 - 8.5
3110,-72.2261,39.5358,342,206.65,126.94,1.63,0.54,113,Semi,0.33,FALSE,New York,86,-26,9.0 - 9.5
3401,-69.3210,39.9342,349,538.95,141.42,1.86,0.56,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.0 - 9.5
931,-80.8862,31.0317,275,19.87,57.63,0.90,0.43,113,Monopile,0.28,TRUE,Georgia,41,-72,7.5 - 8.0
1187,-79.7467,31.5574,297,58.06,98.75,1.40,0.46,113,Semi,0.33,FALSE,South Carolina,41,-72,7.5 - 8.0
6506,-90.4702,28.9267,261,14.39,33.53,0.49,0.40,113,Monopile,0.22,TRUE,Louisiana,50,-63,7.0 - 7.5
9795,-124.7713,41.8674,20,726.44,44.82,2.60,0.53,113,Semi,0.28,FALSE,California,48,-65,10.5 - 11.0
3318,-70.9849,40.0849,345,183.83,96.90,1.69,0.53,113,Semi,0.33,FALSE,Rhode Island,104,-9,9.0 - 9.5
1737,-77.3334,32.9510,292,311.21,124.82,1.56,0.49,113,Semi,0.33,FALSE,North Carolina,50,-63,8.0 - 8.5
3520,-68.7247,40.1035,349,408.31,148.76,1.96,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
3952,-66.9641,40.8069,349,101.19,219.61,1.95,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
9852,-124.9533,42.9371,14,723.94,23.45,2.64,0.50,113,Semi,0.28,FALSE,Oregon,55,-58,9.5 - 10.0
6722,-89.6770,29.1757,261,12.32,20.21,0.60,0.38,113,Monopile,0.22,TRUE,Louisiana,50,-63,7.0 - 7.5
4197,-66.6061,41.3284,349,90.94,235.51,1.92,0.58,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
1931,-76.3481,33.5724,294,544.79,96.43,1.64,0.50,113,Semi,0.33,FALSE,North Carolina,40,-73,8.5 - 9.0
10449,-156.2596,20.5325,329,806.88,11.47,1.95,0.51,113,Semi,0.22,FALSE,Hawaii,,,10.5 - 11.0
6574,-90.5742,29.0295,261,6.38,34.14,0.49,0.39,113,Monopile,0.22,TRUE,Louisiana,50,-63,7.0 - 7.5
1712,-77.4697,32.8750,292,298.54,126.94,1.56,0.49,113,Semi,0.33,FALSE,North Carolina,50,-63,8.0 - 8.5
9922,-124.2881,43.9963,13,87.25,6.89,2.52,0.46,113,Semi,0.22,FALSE,Oregon,55,-58,8.5 - 9.0
1222,-79.6148,31.6362,297,86.10,107.73,1.46,0.46,113,Semi,0.33,FALSE,South Carolina,41,-72,7.5 - 8.0
4053,-67.7130,41.2829,349,36.85,150.21,1.78,0.57,113,Jacket,0.33,TRUE,Massachusetts,93,-20,9.5 - 10.0
10559,-157.0830,21.2967,329,981.79,18.31,1.56,0.52,113,Semi,0.22,FALSE,Hawaii,,,8.5 - 9.0
5863,-94.8995,28.1857,175,50.66,102.78,1.18,0.44,113,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
1762,-77.1969,33.0268,292,314.52,124.54,1.64,0.49,113,Semi,0.33,FALSE,North Carolina,50,-63,8.0 - 8.5
5935,-94.6791,28.2808,175,46.03,107.37,1.11,0.44,113,Semi,0.28,FALSE,Texas,51,-62,7.5 - 8.0
6628,-92.1161,29.1935,162,6.63,64.39,0.79,0.42,113,Monopile,0.28,TRUE,Louisiana,48,-65,7.5 - 8.0
1456,-79.1369,32.2527,299,63.19,96.40,1.40,0.46,113,Semi,0.28,FALSE,South Carolina,42,-71,8.0 - 8.5
2946,-73.3263,38.9521,332,66.62,66.05,1.42,0.53,113,Semi,0.33,FALSE,New Jersey,75,-38,9.0 - 9.5
9719,-124.6412,40.5863,20,364.94,21.60,2.54,0.48,113,Semi,0.28,FALSE,California,49,-65,9.5 - 10.0
3526,-72.9053,41.0537,342,31.93,18.31,0.29,0.47,113,Jacket,0.19,TRUE,New York,87,-26,8.0 - 8.5
1548,-78.5085,32.4512,298,257.81,129.40,1.48,0.49,113,Semi,0.33,FALSE,South Carolina,41,-72,8.0 - 8.5
1075,-80.7017,31.3989,275,21.78,55.68,1.10,0.43,113,Monopile,0.28,TRUE,Georgia,41,-72,7.5 - 8.0
3763,-67.5236,40.4336,349,181.53,192.34,1.99,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
9920,-124.5457,43.9394,13,154.93,21.97,2.52,0.47,113,Semi,0.28,FALSE,Oregon,55,-58,9.0 - 9.5
80,-80.3809,28.3000,313,18.36,7.10,0.47,0.37,113,Monopile,0.28,TRUE,Florida,44,-69,7.0 - 7.5
6348,-94.1184,28.8573,175,23.32,98.01,0.92,0.43,113,Monopile,0.28,TRUE,Texas,51,-62,7.5 - 8.0
3440,-69.1633,39.9999,349,481.22,141.03,1.92,0.56,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
5717,-95.2296,27.9934,174,71.98,108.76,1.17,0.44,113,Semi,0.28,FALSE,Texas,51,-63,7.5 - 8.0
2706,-74.0381,37.8968,315,227.10,81.81,1.48,0.48,113,Semi,0.33,FALSE,Maryland,73,-40,8.5 - 9.0
1813,-76.8090,33.1586,292,475.89,125.67,1.64,0.50,113,Semi,0.33,FALSE,North Carolina,50,-64,8.5 - 9.0
3010,-73.1145,39.2096,330,67.97,63.48,1.54,0.52,113,Semi,0.33,FALSE,New Jersey,73,-40,9.0 - 9.5
1576,-78.3739,32.5284,298,245.50,130.20,1.48,0.49,113,Semi,0.33,FALSE,South Carolina,42,-72,8.0 - 8.5
852,-81.0335,30.8555,275,17.77,46.49,0.90,0.41,113,Monopile,0.28,TRUE,Georgia,41,-72,7.0 - 7.5
6004,-94.5679,28.3769,175,41.49,107.72,1.09,0.44,113,Semi,0.28,FALSE,Texas,51,-63,7.5 - 8.0
3989,-66.9253,40.8987,349,88.39,220.34,1.95,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
1041,-80.6078,31.2877,275,24.28,66.36,1.13,0.44,113,Monopile,0.28,TRUE,Georgia,41,-73,7.5 - 8.0
9790,-124.6076,41.8040,20,606.71,33.86,2.43,0.50,113,Semi,0.28,FALSE,California,48,-65,10.5 - 11.0
1387,-79.6294,32.1295,299,34.43,79.86,1.36,0.46,113,Jacket,0.28,TRUE,South Carolina,42,-72,8.0 - 8.5
3875,-67.1641,40.6521,349,114.03,209.01,2.04,0.57,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
10645,-158.4051,21.6878,329,814.78,21.92,1.56,0.54,113,Semi,0.28,FALSE,Hawaii,,,7.5 - 8.0
1686,-77.6057,32.7989,292,297.25,130.03,1.56,0.49,113,Semi,0.33,FALSE,North Carolina,50,-64,8.0 - 8.5
3088,-72.6252,39.5134,330,82.81,98.72,1.57,0.54,113,Semi,0.33,FALSE,New Jersey,73,-40,9.0 - 9.5
9789,-124.7323,41.7754,20,803.68,44.64,2.54,0.53,113,Semi,0.28,FALSE,California,48,-65,10.5 - 11.0
1117,-79.8975,31.3829,275,46.80,95.80,1.33,0.46,113,Semi,0.33,FALSE,Georgia,41,-73,7.5 - 8.0
1184,-80.0839,31.6063,297,37.54,67.92,1.33,0.46,113,Jacket,0.28,TRUE,South Carolina,41,-72,8.0 - 8.5
2726,-74.0097,37.9904,315,130.85,79.77,1.48,0.49,113,Semi,0.33,FALSE,Maryland,73,-40,8.5 - 9.0
9872,-124.5638,43.3286,14,124.59,10.92,2.47,0.45,113,Semi,0.22,FALSE,Oregon,55,-58,9.5 - 10.0
1003,-80.8502,31.2231,275,18.05,57.40,0.86,0.43,113,Monopile,0.28,TRUE,Georgia,41,-73,7.5 - 8.0
3050,-72.6866,39.3268,330,108.46,96.34,1.57,0.54,113,Semi,0.33,FALSE,New Jersey,73,-40,9.0 - 9.5
3069,-72.6560,39.4201,330,95.94,98.01,1.57,0.54,113,Semi,0.33,FALSE,New Jersey,73,-40,9.0 - 9.5
1421,-79.4965,32.2082,299,35.18,79.70,1.34,0.46,113,Jacket,0.28,TRUE,South Carolina,42,-72,8.0 - 8.5
3129,-72.4404,39.6765,342,123.34,108.67,1.57,0.54,113,Semi,0.33,FALSE,New York,86,-27,9.0 - 9.5
2744,-73.9812,38.0840,315,110.60,78.02,1.48,0.48,113,Semi,0.33,FALSE,Maryland,73,-40,8.5 - 9.0
5646,-95.3396,27.8965,174,89.25,112.82,1.16,0.45,113,Semi,0.28,FALSE,Texas,51,-63,7.5 - 8.0
4095,-67.1791,41.2609,349,56.04,194.34,1.89,0.56,113,Semi,0.33,FALSE,Massachusetts,93,-20,9.5 - 10.0
1630,-78.2176,32.7005,298,189.33,122.62,1.54,0.48,113,Semi,0.33,FALSE,South Carolina,42,-72,8.0 - 8.5
1078,-80.3650,31.3518,275,35.78,68.92,1.12,0.45,113,Jacket,0.28,TRUE,Georgia,41,-73,7.5 - 8.0
2970,-73.1745,39.0227,332,72.88,68.81,1.55,0.53,113,Semi,0.33,FALSE,New Jersey,75,-39,9.0 - 9.5
10590,-157.5086,21.3560,329,684.20,17.61,1.45,0.52,113,Semi,0.22,FALSE,Hawaii,,,8.0 - 8.5
7322,-87.6952,30.1150,267,16.33,19.85,0.73,0.39,114,Monopile,0.22,TRUE,Alabama,42,-72,7.0 - 7.5
1490,-78.7768,32.2961,298,274.69,120.39,1.37,0.48,114,Semi,0.33,FALSE,South Carolina,42,-72,8.0 - 8.5
9904,-124.4662,43.7547,15,131.41,17.52,2.50,0.46,114,Semi,0.28,FALSE,Oregon,55,-58,9.0 - 9.5
1292,-79.3503,31.7935,299,175.04,121.98,1.37,0.47,114,Semi,0.33,FALSE,South Carolina,42,-72,7.5 - 8.0
